0.021828,0.80242,-0.59636
-0.015425,0.22098,0.97516
-0.70918,-0.00063106,-0.70503
-0.2465,0.1043,-0.96351
-0.48347,0.4391,-0.75726
0.15103,0.96523,0.21336
-0.54968,-0.57211,-0.60872
0.23308,-0.54777,-0.80351
-0.011361,0.73029,0.68305
0.27345,0.43337,-0.85873
0.010646,0.50304,0.8642
-0.25044,0.85038,-0.46275
0.3914,-0.089093,-0.9159
0.6895,-0.58216,-0.43091
-0.77143,-0.15056,0.61824
0.94523,0.30314,0.12101
0.010391,0.57944,-0.81495
0.7368,0.17151,0.65399
-0.9847,-0.000882,-0.17427
-0.89374,0.14602,-0.42415
0.55402,-0.83235,-0.015825
-0.40213,0.91302,0.068411
0.40755,-0.17493,0.89627
0.27149,0.34653,0.89789
0.69603,-0.35761,-0.62263
-0.33597,-0.50281,0.79643
0.50008,0.63699,0.58666
-0.19431,0.94448,0.26496
-0.25439,0.94863,-0.18812
0.11981,-0.67153,0.73123
0.74913,0.45794,-0.47863
0.52236,0.69589,-0.49281
-0.77609,-0.44153,-0.45026
0.46538,-0.3516,-0.81228
0.65168,-0.61256,0.44729
-0.54572,-0.089358,0.83319
0.8413,0.54003,-0.024024
-0.72432,0.27439,-0.63252
-0.47036,-0.77533,-0.42145
-0.69871,-0.71371,0.049125
-0.26719,0.41599,-0.86923
-0.26594,-0.96358,0.027981
-0.21274,-0.81226,-0.54311
0.83845,-0.12171,-0.53121
-0.1975,-0.21432,-0.95659
0.51026,-0.81467,0.27558
-0.50455,0.7968,0.33248
-0.05039,0.99871,0.0054406
0.98875,0.1177,-0.09229
0.71962,0.4507,0.52821
0.65373,0.75593,0.034822
0.22238,0.048801,0.97374
0.20814,-0.93675,0.28139
0.29695,-0.95448,0.028103
0.44322,-0.6086,0.65815
-0.89404,0.37185,-0.24985
0.95936,-0.1259,-0.25254
-0.50099,0.21601,-0.83806
-0.29853,-0.24495,0.92243
-0.98271,0.022219,0.18383
-0.51163,0.70846,-0.48613
0.30748,0.83106,0.46346
0.26653,-0.44696,0.85393
-0.54932,0.60906,0.5721
0.68606,-0.10546,0.71987
-0.65757,0.75037,0.067413
0.87456,-0.086456,0.47714
-0.28195,0.80573,0.52087
-0.51032,0.49591,-0.7026
-0.075223,-0.97013,0.23063
0.31713,-0.79817,0.51221
0.28225,0.86906,-0.40629
-0.8621,-0.13478,-0.48849
-0.2758,-0.61451,-0.73913
0.647,-0.076464,-0.75864
0.27836,-0.92634,-0.25377
0.79794,0.53984,0.26806
0.73818,-0.65899,-0.14432
-0.84873,-0.48099,0.21977
-0.52726,0.36635,0.76667
-0.92786,-0.27932,-0.24709
0.095555,-0.23017,0.96845
-0.23265,-0.93617,-0.26354
0.70854,0.65232,-0.26917
0.8924,-0.45053,-0.025489
0.52176,0.39092,0.75825
-0.29506,0.60799,0.73708
-0.41043,-0.37828,-0.82973
-0.85959,-0.50426,-0.082583
-0.47509,-0.087112,-0.87561
0.025831,-0.71859,-0.69495
-0.056402,-0.46297,0.88458
0.53298,0.47253,-0.70189
0.26141,0.62769,0.73326
0.23467,0.96634,-0.1054
0.0082903,-0.86208,0.5067
-0.97191,0.23515,-0.010111
0.86497,-0.38367,-0.32345
0.90014,0.14078,-0.41223
-0.25954,0.36743,0.8931
0.48713,0.85064,-0.19775
0.27571,-0.78971,-0.54803
0.023591,0.8868,0.46155
-0.37415,0.10942,0.92089
-0.6455,-0.68034,0.3471
0.56569,-0.36912,0.73739
0.98128,-0.18969,0.033227
-0.063212,-0.46654,-0.88224
0.28306,0.67667,-0.6797
0.41599,0.89864,0.13925
-0.75213,0.37798,0.53984
0.50235,0.10985,0.85766
-0.29472,-0.85442,0.42791
-0.72887,0.50158,-0.46601
-0.48141,-0.65782,0.57923
-0.73825,0.59212,0.32307
-0.11825,-0.039925,0.99218
0.018412,0.94744,-0.3194
-0.25614,0.66828,-0.69842
-0.97014,-0.23682,0.052432
0.88535,0.2306,0.4037
0.89293,-0.35732,0.27385
-0.69859,-0.65961,-0.27729
0.033797,-0.91251,-0.40765
-0.57521,-0.36582,0.73165
0.75409,-0.6324,0.17724
0.89627,0.37064,-0.24358
-0.7379,-0.4449,0.50751
0.24103,0.15192,-0.95855
0.023733,-0.034211,-0.99913
-0.46618,-0.8607,0.20461
0.47867,-0.60633,-0.63502
-0.68918,0.13776,0.71137
-0.51816,0.8274,-0.21659
-0.8567,0.51392,0.044157
-0.011827,0.30082,-0.95361
-0.90725,-0.21703,0.36028
-0.8802,0.088006,0.46637
-0.73942,0.63973,-0.20975
0.019922,-0.99684,-0.076839
0.50924,0.2046,-0.83595
-0.50611,-0.85336,-0.12505
0.7696,-0.35989,0.52745
0.73579,0.19537,-0.64841
-0.90321,0.32539,0.27989
-0.66243,-0.29331,-0.68931
0.5852,0.74103,0.32927
-0.17711,-0.70962,0.68196
0.16554,-0.2838,-0.94449
0.97435,0.0049151,0.22501
