-0.019819,0.81378,-0.58083
-0.042748,0.20078,0.9787
-0.69846,-0.030285,-0.715
-0.23944,0.10817,-0.96487
-0.49942,0.42342,-0.75584
0.088061,0.9686,0.2325
-0.50516,-0.5925,-0.6275
0.27732,-0.51597,-0.81047
-0.065586,0.71375,0.69732
0.2575,0.4666,-0.84616
-0.032146,0.48546,0.87367
-0.29642,0.84186,-0.451
0.40859,-0.046419,-0.91154
0.72957,-0.5304,-0.43174
-0.76885,-0.2101,0.60393
0.92294,0.35834,0.14061
-0.01544,0.596,-0.80283
0.71595,0.20283,0.66804
-0.98037,-0.058036,-0.18845
-0.89541,0.09943,-0.43401
0.60342,-0.79712,-0.022107
-0.45872,0.88497,0.080023
0.40541,-0.16702,0.89875
0.23717,0.34514,0.90809
0.72513,-0.30131,-0.61919
-0.31489,-0.53946,0.78091
0.45153,0.65504,0.60584
-0.2558,0.92534,0.27985
-0.30997,0.9345,-0.17504
0.15144,-0.67825,0.71906
0.72575,0.51269,-0.45874
0.48551,0.73616,-0.47154
-0.74104,-0.47962,-0.46993
0.49708,-0.30623,-0.81187
0.68167,-0.58036,0.44554
-0.55078,-0.14068,0.82271
0.80679,0.59083,-0.0010785
-0.73128,0.24169,-0.63782
-0.41603,-0.7946,-0.44219
-0.65377,-0.75626,0.025537
-0.28008,0.41577,-0.86527
-0.20728,-0.97826,0.0061562
-0.15497,-0.81284,-0.5615
0.85155,-0.059363,-0.52089
-0.17071,-0.20653,-0.96343
0.55546,-0.78675,0.26925
-0.55743,0.75745,0.33992
-0.11262,0.99337,0.023268
0.98078,0.18006,-0.075105
0.68291,0.48412,0.54705
0.60555,0.79367,0.058268
0.20514,0.0437,0.97776
0.26131,-0.92707,0.2688
0.35455,-0.93493,0.014331
0.46981,-0.59402,0.65301
-0.91174,0.32115,-0.25609
0.96878,-0.061508,-0.24016
-0.5019,0.20079,-0.8413
-0.29542,-0.27851,0.91387
-0.98461,-0.042087,0.16964
-0.54786,0.68489,-0.4804
0.24934,0.83869,0.48418
0.28162,-0.44615,0.8495
-0.59362,0.56211,0.57589
0.68148,-0.077324,0.72774
-0.70386,0.70677,0.071121
0.87145,-0.041647,0.4887
-0.33837,0.77628,0.53189
-0.5303,0.47784,-0.70032
-0.018167,-0.97728,0.21116
0.35876,-0.78684,0.50217
0.23343,0.89286,-0.38511
-0.84543,-0.17785,-0.50361
-0.22701,-0.61561,-0.75465
0.66065,-0.020541,-0.75042
0.33917,-0.90197,-0.26723
0.75943,0.58239,0.28999
0.77965,-0.6091,-0.14545
-0.82121,-0.53514,0.19808
-0.55956,0.31775,0.76546
-0.90518,-0.33148,-0.26603
0.095728,-0.24097,0.9658
-0.17008,-0.94348,-0.28448
0.67035,0.69967,-0.24717
0.91891,-0.39399,-0.019543
0.48605,0.40653,0.77362
-0.34244,0.57392,0.74388
-0.37486,-0.38637,-0.84273
-0.82532,-0.55473,-0.10543
-0.45684,-0.098772,-0.88405
0.079539,-0.70155,-0.70817
-0.040328,-0.48338,0.87448
0.51204,0.51823,-0.68502
0.21148,0.6278,0.74909
0.17572,0.98092,-0.083152
0.053828,-0.869,0.49188
-0.98427,0.17548,-0.020333
0.8916,-0.32315,-0.31721
0.89507,0.20484,-0.3961
-0.29532,0.33518,0.89467
0.43603,0.88286,-0.17449
0.33171,-0.76014,-0.55871
-0.037714,0.87732,0.47842
-0.39343,0.06955,0.91672
-0.60721,-0.72498,0.32511
0.57586,-0.34811,0.73973
0.99061,-0.12951,0.04389
-0.021722,-0.45136,-0.89208
0.2498,0.70612,-0.66257
0.35769,0.9196,0.16246
-0.78129,0.31945,0.53622
0.48264,0.12391,0.86701
-0.24744,-0.87923,0.4071
-0.7518,0.46533,-0.4672
-0.44795,-0.69735,0.55951
-0.77768,0.53924,0.32315
-0.13013,-0.070432,0.98899
-0.034281,0.95342,-0.2997
-0.28667,0.66675,-0.68794
-0.95419,-0.29741,0.032714
0.8638,0.27647,0.42121
0.90938,-0.30733,0.28033
-0.65335,-0.69452,-0.30129
0.095685,-0.90063,-0.42393
-0.56142,-0.41532,0.71576
0.78794,-0.5898,0.1769
0.87483,0.42992,-0.22323
-0.7161,-0.49998,0.48704
0.24492,0.18529,-0.95167
0.039798,-0.011848,-0.99914
-0.41631,-0.89101,0.18107
0.52366,-0.56296,-0.63942
-0.70624,0.077905,0.70367
-0.56512,0.79822,-0.20853
-0.88671,0.4605,0.041171
-0.016588,0.31966,-0.94739
-0.89691,-0.27955,0.34265
-0.89039,0.025869,0.45446
-0.77477,0.59716,-0.20768
0.081561,-0.99177,-0.098699
0.50727,0.25183,-0.82417
-0.45012,-0.88009,-0.1511
0.78311,-0.32382,0.53092
0.73098,0.25324,-0.63367
-0.92551,0.26331,0.27219
-0.63358,-0.31982,-0.70449
0.53304,0.76863,0.35366
-0.14269,-0.73463,0.6633
0.1955,-0.2538,-0.94729
0.96896,0.060634,0.23969
