-0.018399,0.80985,-0.58634
-0.037564,0.20196,0.97867
-0.70073,-0.028343,-0.71286
-0.24185,0.10942,-0.96412
-0.49989,0.42587,-0.75415
0.093768,0.96797,0.23292
-0.51023,-0.58992,-0.62582
0.27143,-0.51906,-0.8105
-0.059858,0.71468,0.69688
0.25634,0.46598,-0.84685
-0.026396,0.48681,0.87311
-0.29436,0.84386,-0.44862
0.40488,-0.05016,-0.91299
0.72528,-0.53403,-0.43449
-0.76748,-0.20573,0.60716
0.92534,0.35321,0.13782
-0.016952,0.59561,-0.80309
0.71968,0.19936,0.66507
-0.98146,-0.052321,-0.18438
-0.8966,0.10267,-0.43077
0.60098,-0.79888,-0.024613
-0.45434,0.88711,0.081309
0.40812,-0.16875,0.8972
0.24251,0.34507,0.9067
0.72134,-0.30493,-0.62184
-0.31411,-0.53689,0.78299
0.45708,0.65391,0.60289
-0.25059,0.92657,0.28048
-0.30644,0.93598,-0.17331
0.15227,-0.67904,0.71814
0.72638,0.50851,-0.46237
0.4871,0.7331,-0.47466
-0.74513,-0.47627,-0.46684
0.49257,-0.30856,-0.81373
0.68011,-0.58424,0.44285
-0.54811,-0.13645,0.8252
0.80938,0.58726,-0.005032
-0.73247,0.24492,-0.63522
-0.42071,-0.79251,-0.44151
-0.65715,-0.75326,0.027356
-0.28126,0.41545,-0.86504
-0.21193,-0.97726,0.0069039
-0.16062,-0.81243,-0.5605
0.84917,-0.063813,-0.52425
-0.17549,-0.20653,-0.96257
0.55339,-0.78961,0.2651
-0.55255,0.76062,0.34081
-0.10791,0.99388,0.023576
0.9813,0.1761,-0.077714
0.68753,0.48064,0.54432
0.60864,0.79138,0.057205
0.21011,0.043359,0.97672
0.25861,-0.92861,0.26609
0.35074,-0.93636,0.014854
0.47076,-0.59384,0.65249
-0.91119,0.32494,-0.25327
0.96736,-0.066571,-0.24449
-0.5035,0.20427,-0.8395
-0.29319,-0.27777,0.91482
-0.98414,-0.03707,0.17348
-0.54587,0.68794,-0.47829
0.25538,0.83727,0.48349
0.28335,-0.44689,0.84853
-0.58824,0.56508,0.57849
0.68404,-0.079411,0.72511
-0.7002,0.71017,0.073294
0.87293,-0.045483,0.48573
-0.33267,0.77863,0.53204
-0.53104,0.47857,-0.69926
-0.021893,-0.97715,0.21141
0.3579,-0.78946,0.49866
0.2361,0.89118,-0.38738
-0.84779,-0.17406,-0.50095
-0.2326,-0.61419,-0.7541
0.65768,-0.023906,-0.75292
0.33367,-0.90399,-0.26733
0.76329,0.57884,0.28695
0.7761,-0.61307,-0.14769
-0.82365,-0.52996,0.20186
-0.55471,0.32173,0.76732
-0.90751,-0.32722,-0.26333
0.099034,-0.24303,0.96495
-0.17646,-0.94224,-0.28467
0.67283,0.69615,-0.25033
0.91702,-0.39819,-0.022878
0.49106,0.40549,0.771
-0.33664,0.57674,0.74434
-0.38005,-0.38467,-0.84118
-0.8285,-0.55073,-0.10144
-0.4603,-0.095975,-0.88256
0.073244,-0.70234,-0.70806
-0.038211,-0.48232,0.87516
0.51376,0.5131,-0.68759
0.21753,0.62766,0.74747
0.18056,0.97986,-0.085303
0.052435,-0.87093,0.48859
-0.98362,0.17952,-0.016262
0.88939,-0.32635,-0.32013
0.89417,0.20072,-0.40022
-0.28843,0.33589,0.89665
0.43954,0.88077,-0.17622
0.32594,-0.76281,-0.55847
-0.031601,0.87823,0.47719
-0.3891,0.071651,0.9184
-0.60996,-0.72238,0.32576
0.57793,-0.35042,0.73702
0.99015,-0.13416,0.040083
-0.027192,-0.45333,-0.89093
0.25053,0.70429,-0.66424
0.3626,0.91828,0.15905
-0.77759,0.32456,0.53852
0.4869,0.12195,0.8649
-0.25103,-0.87711,0.40946
-0.75127,0.46806,-0.46531
-0.4494,-0.6951,0.56115
-0.77405,0.54235,0.32664
-0.127,-0.067648,0.98959
-0.031217,0.9534,-0.30009
-0.28611,0.66747,-0.68747
-0.95535,-0.29337,0.035173
0.8666,0.27411,0.41699
0.90906,-0.31087,0.27744
-0.65784,-0.69195,-0.2974
0.089859,-0.90173,-0.42287
-0.56069,-0.41214,0.71817
0.78663,-0.59263,0.17321
0.87677,0.4243,-0.22637
-0.71657,-0.49614,0.49028
0.24172,0.18218,-0.95309
0.035795,-0.014093,-0.99926
-0.41961,-0.88923,0.18222
0.5175,-0.56699,-0.64087
-0.70313,0.082492,0.70626
-0.56192,0.80074,-0.2075
-0.88486,0.46379,0.043786
-0.018701,0.3192,-0.9475
-0.89689,-0.27447,0.34678
-0.88852,0.031104,0.45779
-0.77277,0.60027,-0.20615
0.07771,-0.99222,-0.097225
0.50547,0.24735,-0.82663
-0.45478,-0.87827,-0.14768
0.78404,-0.32868,0.52654
0.72975,0.24816,-0.63708
-0.92324,0.26707,0.27623
-0.6374,-0.3164,-0.70257
0.53761,0.76625,0.35189
-0.14332,-0.73381,0.66406
0.19059,-0.25669,-0.94752
0.97024,0.056411,0.23549
