-0.01862,0.80982,-0.58638
-0.034168,0.20879,0.97736
-0.70347,-0.03027,-0.71008
-0.24389,0.10287,-0.96433
-0.5024,0.42017,-0.75567
0.095303,0.96941,0.22621
-0.51307,-0.59391,-0.6197
0.26851,-0.5235,-0.80861
-0.056228,0.71982,0.69188
0.25453,0.45878,-0.85131
-0.023605,0.49082,0.87094
-0.29456,0.84077,-0.45425
0.40252,-0.056554,-0.91366
0.72326,-0.53842,-0.43242
-0.76587,-0.20023,0.61103
0.92603,0.35352,0.13229
-0.017,0.59025,-0.80704
0.72207,0.20283,0.66142
-0.98197,-0.053735,-0.18123
-0.89785,0.10205,-0.42831
0.6,-0.79968,-0.022914
-0.45282,0.88841,0.075424
0.41073,-0.16233,0.89719
0.24586,0.34973,0.90402
0.71892,-0.31023,-0.62202
-0.3127,-0.53071,0.78776
0.45987,0.65642,0.59803
-0.24842,0.92879,0.27503
-0.30566,0.93525,-0.17857
0.15267,-0.67377,0.723
0.72626,0.50484,-0.46657
0.48656,0.72964,-0.48051
-0.74727,-0.47836,-0.46126
0.48938,-0.31581,-0.81288
0.68166,-0.58021,0.44575
-0.54564,-0.13072,0.82777
0.81018,0.58605,-0.012198
-0.7343,0.24055,-0.63478
-0.42409,-0.7952,-0.43337
-0.65793,-0.7523,0.034286
-0.28241,0.41202,-0.86631
-0.21324,-0.97688,0.014983
-0.16348,-0.81596,-0.55451
0.84742,-0.06886,-0.52643
-0.17884,-0.21275,-0.9606
0.5507,-0.78981,0.27006
-0.54987,0.76365,0.33834
-0.10639,0.9942,0.015975
0.98096,0.17498,-0.084315
0.6918,0.47989,0.53955
0.61031,0.79071,0.047874
0.21266,0.050465,0.97582
0.25776,-0.92718,0.27183
0.34881,-0.937,0.019227
0.47217,-0.59191,0.65322
-0.91138,0.3245,-0.25315
0.96676,-0.068657,-0.24631
-0.50646,0.19859,-0.83908
-0.29042,-0.27132,0.91763
-0.98363,-0.03488,0.17681
-0.54712,0.68493,-0.48118
0.25806,0.84014,0.47703
0.28544,-0.44247,0.85014
-0.5859,0.57008,0.57596
0.68608,-0.075063,0.72365
-0.69892,0.71162,0.071479
0.87481,-0.04317,0.48254
-0.33095,0.78192,0.52827
-0.53338,0.47605,-0.6992
-0.02223,-0.97587,0.2172
0.35792,-0.78645,0.50338
0.23605,0.88861,-0.39325
-0.85089,-0.17581,-0.49505
-0.23614,-0.62066,-0.74767
0.65528,-0.031251,-0.75474
0.33107,-0.90619,-0.26309
0.76502,0.57965,0.28064
0.77487,-0.61481,-0.1469
-0.82288,-0.52952,0.20607
-0.55191,0.32752,0.76689
-0.90912,-0.3275,-0.25737
0.10073,-0.23731,0.9662
-0.17884,-0.94427,-0.27635
0.67488,0.6917,-0.25708
0.91609,-0.4002,-0.024841
0.49403,0.40923,0.76712
-0.33388,0.58005,0.74301
-0.38321,-0.39136,-0.83665
-0.83062,-0.54846,-0.096253
-0.4636,-0.10348,-0.87998
0.070556,-0.70677,-0.70391
-0.03718,-0.47722,0.878
0.51053,0.51019,-0.69214
0.22099,0.63193,0.74285
0.181,0.97925,-0.091115
0.053168,-0.8669,0.49563
-0.98342,0.18078,-0.014348
0.88648,-0.3317,-0.32269
0.8935,0.19635,-0.40387
-0.28591,0.34171,0.89526
0.44019,0.87895,-0.18354
0.32269,-0.76643,-0.55539
-0.028229,0.88087,0.47251
-0.38596,0.076964,0.9193
-0.60946,-0.71911,0.33383
0.57988,-0.34732,0.73696
0.9901,-0.13526,0.037598
-0.029806,-0.45745,-0.88873
0.24935,0.69988,-0.66933
0.3643,0.91859,0.15326
-0.77557,0.32789,0.53942
0.48894,0.12755,0.86294
-0.25075,-0.87451,0.41515
-0.75204,0.466,-0.46614
-0.44802,-0.69144,0.56674
-0.7737,0.54324,0.326
-0.1236,-0.062452,0.99037
-0.031017,0.9514,-0.30641
-0.28536,0.66324,-0.69186
-0.9557,-0.29139,0.04151
0.86843,0.27445,0.41293
0.90867,-0.31272,0.27662
-0.65903,-0.69291,-0.29251
0.086671,-0.90438,-0.41783
-0.55935,-0.40718,0.72203
0.78464,-0.5947,0.17515
0.87731,0.42067,-0.23102
-0.71541,-0.49271,0.4954
0.2395,0.17679,-0.95467
0.033087,-0.019284,-0.99927
-0.42212,-0.88647,0.1897
0.51512,-0.57144,-0.63883
-0.70174,0.087418,0.70705
-0.5616,0.80047,-0.20941
-0.88394,0.46552,0.044148
-0.02005,0.31284,-0.94959
-0.89609,-0.27172,0.35098
-0.887,0.034572,0.46047
-0.77177,0.60154,-0.20621
0.075849,-0.99283,-0.092407
0.50314,0.24257,-0.82946
-0.45633,-0.87829,-0.14273
0.785,-0.32586,0.52687
0.72813,0.244,-0.64054
-0.9217,0.27187,0.27668
-0.64047,-0.32105,-0.69766
0.54074,0.76743,0.34446
-0.1439,-0.72553,0.67298
0.18831,-0.2621,-0.94649
0.97106,0.056272,0.23211
